,filename,number,y
27901,data/newdata/train/image27697_58xxx.png,2,"[5, 8, 10, 10, 10]"
27902,data/newdata/train/image14141_463xx.png,3,"[4, 6, 3, 10, 10]"
27903,data/newdata/train/image28871_446xx.png,3,"[4, 4, 6, 10, 10]"
27904,data/newdata/train/image1695_165xx.png,3,"[1, 6, 5, 10, 10]"
27905,data/newdata/train/image14446_63xxx.png,2,"[6, 3, 10, 10, 10]"
27906,data/newdata/train/image4692_250xx.png,3,"[2, 5, 0, 10, 10]"
27907,data/newdata/train/image11905_172xx.png,3,"[1, 7, 2, 10, 10]"
27908,data/newdata/train/image182_2706x.png,4,"[2, 7, 0, 6, 10]"
27909,data/newdata/train/image25395_9xxxx.png,1,"[9, 10, 10, 10, 10]"
27910,data/newdata/train/image28346_27xxx.png,2,"[2, 7, 10, 10, 10]"
27911,data/newdata/train/image3962_40xxx.png,2,"[4, 0, 10, 10, 10]"
27912,data/newdata/train/image18227_951xx.png,3,"[9, 5, 1, 10, 10]"
27913,data/newdata/train/image1572_17xxx.png,2,"[1, 7, 10, 10, 10]"
27914,data/newdata/train/image3368_7xxxx.png,1,"[7, 10, 10, 10, 10]"
27915,data/newdata/train/image27798_58xxx.png,2,"[5, 8, 10, 10, 10]"
27916,data/newdata/train/image27259_1842x.png,4,"[1, 8, 4, 2, 10]"
27917,data/newdata/train/image20721_145xx.png,3,"[1, 4, 5, 10, 10]"
27918,data/newdata/train/image11875_15xxx.png,2,"[1, 5, 10, 10, 10]"
27919,data/newdata/train/image15905_5xxxx.png,1,"[5, 10, 10, 10, 10]"
27920,data/newdata/train/image22661_44xxx.png,2,"[4, 4, 10, 10, 10]"
27921,data/newdata/train/image2899_410xx.png,3,"[4, 1, 0, 10, 10]"
27922,data/newdata/train/image26371_22xxx.png,2,"[2, 2, 10, 10, 10]"
27923,data/newdata/train/image14766_29xxx.png,2,"[2, 9, 10, 10, 10]"
27924,data/newdata/train/image17865_4xxxx.png,1,"[4, 10, 10, 10, 10]"
27925,data/newdata/train/image12192_6xxxx.png,1,"[6, 10, 10, 10, 10]"
27926,data/newdata/train/image3106_11xxx.png,2,"[1, 1, 10, 10, 10]"
27927,data/newdata/train/image20162_18xxx.png,2,"[1, 8, 10, 10, 10]"
27928,data/newdata/train/image15997_26xxx.png,2,"[2, 6, 10, 10, 10]"
27929,data/newdata/train/image21498_73xxx.png,2,"[7, 3, 10, 10, 10]"
27930,data/newdata/train/image12872_6xxxx.png,1,"[6, 10, 10, 10, 10]"
27931,data/newdata/train/image19965_33xxx.png,2,"[3, 3, 10, 10, 10]"
27932,data/newdata/train/image25594_5xxxx.png,1,"[5, 10, 10, 10, 10]"
27933,data/newdata/train/image12156_190xx.png,3,"[1, 9, 0, 10, 10]"
27934,data/newdata/train/image11730_32xxx.png,2,"[3, 2, 10, 10, 10]"
27935,data/newdata/train/image28707_14xxx.png,2,"[1, 4, 10, 10, 10]"
27936,data/newdata/train/image2699_1901x.png,4,"[1, 9, 0, 1, 10]"
27937,data/newdata/train/image7114_2426x.png,4,"[2, 4, 2, 6, 10]"
27938,data/newdata/train/image28403_4xxxx.png,1,"[4, 10, 10, 10, 10]"
27939,data/newdata/train/image26122_8xxxx.png,1,"[8, 10, 10, 10, 10]"
27940,data/newdata/train/image17119_14xxx.png,2,"[1, 4, 10, 10, 10]"
27941,data/newdata/train/image11734_27xxx.png,2,"[2, 7, 10, 10, 10]"
27942,data/newdata/train/image12329_61xxx.png,2,"[6, 1, 10, 10, 10]"
27943,data/newdata/train/image18802_30xxx.png,2,"[3, 0, 10, 10, 10]"
27944,data/newdata/train/image22515_31xxx.png,2,"[3, 1, 10, 10, 10]"
27945,data/newdata/train/image12633_409xx.png,3,"[4, 0, 9, 10, 10]"
27946,data/newdata/train/image3789_33xxx.png,2,"[3, 3, 10, 10, 10]"
27947,data/newdata/train/image11085_6xxxx.png,1,"[6, 10, 10, 10, 10]"
27948,data/newdata/train/image302_84xxx.png,2,"[8, 4, 10, 10, 10]"
27949,data/newdata/train/image14445_85xxx.png,2,"[8, 5, 10, 10, 10]"
27950,data/newdata/train/image2888_31xxx.png,2,"[3, 1, 10, 10, 10]"
27951,data/newdata/train/image18966_42xxx.png,2,"[4, 2, 10, 10, 10]"
27952,data/newdata/train/image7588_2xxxx.png,1,"[2, 10, 10, 10, 10]"
27953,data/newdata/train/image9158_16xxx.png,2,"[1, 6, 10, 10, 10]"
27954,data/newdata/train/image16832_10xxx.png,2,"[1, 0, 10, 10, 10]"
27955,data/newdata/train/image23568_2xxxx.png,1,"[2, 10, 10, 10, 10]"
27956,data/newdata/train/image3076_13xxx.png,2,"[1, 3, 10, 10, 10]"
27957,data/newdata/train/image900_12xxx.png,2,"[1, 2, 10, 10, 10]"
27958,data/newdata/train/image12686_27xxx.png,2,"[2, 7, 10, 10, 10]"
27959,data/newdata/train/image21481_134xx.png,3,"[1, 3, 4, 10, 10]"
27960,data/newdata/train/image20715_130xx.png,3,"[1, 3, 0, 10, 10]"
27961,data/newdata/train/image14208_51xxx.png,2,"[5, 1, 10, 10, 10]"
27962,data/newdata/train/image25775_22xxx.png,2,"[2, 2, 10, 10, 10]"
27963,data/newdata/train/image9793_35xxx.png,2,"[3, 5, 10, 10, 10]"
27964,data/newdata/train/image4012_20xxx.png,2,"[2, 0, 10, 10, 10]"
27965,data/newdata/train/image22322_36xxx.png,2,"[3, 6, 10, 10, 10]"
27966,data/newdata/train/image10794_90xxx.png,2,"[9, 0, 10, 10, 10]"
27967,data/newdata/train/image1432_29xxx.png,2,"[2, 9, 10, 10, 10]"
27968,data/newdata/train/image18178_34xxx.png,2,"[3, 4, 10, 10, 10]"
27969,data/newdata/train/image22381_8xxxx.png,1,"[8, 10, 10, 10, 10]"
27970,data/newdata/train/image14243_51xxx.png,2,"[5, 1, 10, 10, 10]"
27971,data/newdata/train/image7289_65xxx.png,2,"[6, 5, 10, 10, 10]"
27972,data/newdata/train/image16604_60xxx.png,2,"[6, 0, 10, 10, 10]"
27973,data/newdata/train/image13295_70xxx.png,2,"[7, 0, 10, 10, 10]"
27974,data/newdata/train/image24279_95xxx.png,2,"[9, 5, 10, 10, 10]"
27975,data/newdata/train/image3872_8xxxx.png,1,"[8, 10, 10, 10, 10]"
27976,data/newdata/train/image26962_2915x.png,4,"[2, 9, 1, 5, 10]"
27977,data/newdata/train/image2402_77xxx.png,2,"[7, 7, 10, 10, 10]"
27978,data/newdata/train/image20552_27xxx.png,2,"[2, 7, 10, 10, 10]"
27979,data/newdata/train/image25622_34xxx.png,2,"[3, 4, 10, 10, 10]"
27980,data/newdata/train/image12611_51xxx.png,2,"[5, 1, 10, 10, 10]"
27981,data/newdata/train/image18786_1xxxx.png,1,"[1, 10, 10, 10, 10]"
27982,data/newdata/train/image17418_188xx.png,3,"[1, 8, 8, 10, 10]"
27983,data/newdata/train/image19756_71xxx.png,2,"[7, 1, 10, 10, 10]"
27984,data/newdata/train/image3878_189xx.png,3,"[1, 8, 9, 10, 10]"
27985,data/newdata/train/image9417_51xxx.png,2,"[5, 1, 10, 10, 10]"
27986,data/newdata/train/image2752_19xxx.png,2,"[1, 9, 10, 10, 10]"
27987,data/newdata/train/image615_209xx.png,3,"[2, 0, 9, 10, 10]"
27988,data/newdata/train/image11785_3xxxx.png,1,"[3, 10, 10, 10, 10]"
27989,data/newdata/train/image3286_31xxx.png,2,"[3, 1, 10, 10, 10]"
27990,data/newdata/train/image7036_79xxx.png,2,"[7, 9, 10, 10, 10]"
27991,data/newdata/train/image5446_25xxx.png,2,"[2, 5, 10, 10, 10]"
27992,data/newdata/train/image14993_220xx.png,3,"[2, 2, 0, 10, 10]"
27993,data/newdata/train/image11635_37xxx.png,2,"[3, 7, 10, 10, 10]"
27994,data/newdata/train/image15445_412xx.png,3,"[4, 1, 2, 10, 10]"
27995,data/newdata/train/image1216_54xxx.png,2,"[5, 4, 10, 10, 10]"
27996,data/newdata/train/image22336_28xxx.png,2,"[2, 8, 10, 10, 10]"
27997,data/newdata/train/image9100_2387x.png,4,"[2, 3, 8, 7, 10]"
27998,data/newdata/train/image16926_64xxx.png,2,"[6, 4, 10, 10, 10]"
27999,data/newdata/train/image6356_8xxxx.png,1,"[8, 10, 10, 10, 10]"
28000,data/newdata/train/image24639_7xxxx.png,1,"[7, 10, 10, 10, 10]"
28001,data/newdata/train/image18099_52xxx.png,2,"[5, 2, 10, 10, 10]"
28002,data/newdata/train/image12915_24xxx.png,2,"[2, 4, 10, 10, 10]"
28003,data/newdata/train/image586_8xxxx.png,1,"[8, 10, 10, 10, 10]"
28004,data/newdata/train/image22373_153xx.png,3,"[1, 5, 3, 10, 10]"
28005,data/newdata/train/image8187_237xx.png,3,"[2, 3, 7, 10, 10]"
28006,data/newdata/train/image11375_17xxx.png,2,"[1, 7, 10, 10, 10]"
28007,data/newdata/train/image10006_312xx.png,3,"[3, 1, 2, 10, 10]"
28008,data/newdata/train/image10904_12xxx.png,2,"[1, 2, 10, 10, 10]"
28009,data/newdata/train/image23015_45xxx.png,2,"[4, 5, 10, 10, 10]"
28010,data/newdata/train/image14703_219xx.png,3,"[2, 1, 9, 10, 10]"
28011,data/newdata/train/image501_6xxxx.png,1,"[6, 10, 10, 10, 10]"
28012,data/newdata/train/image18168_48xxx.png,2,"[4, 8, 10, 10, 10]"
28013,data/newdata/train/image11119_487xx.png,3,"[4, 8, 7, 10, 10]"
28014,data/newdata/train/image19385_53xxx.png,2,"[5, 3, 10, 10, 10]"
28015,data/newdata/train/image18934_34xxx.png,2,"[3, 4, 10, 10, 10]"
28016,data/newdata/train/image20844_70xxx.png,2,"[7, 0, 10, 10, 10]"
28017,data/newdata/train/image21192_23xxx.png,2,"[2, 3, 10, 10, 10]"
28018,data/newdata/train/image13467_40xxx.png,2,"[4, 0, 10, 10, 10]"
28019,data/newdata/train/image25526_123xx.png,3,"[1, 2, 3, 10, 10]"
28020,data/newdata/train/image15774_9xxxx.png,1,"[9, 10, 10, 10, 10]"
28021,data/newdata/train/image16585_4xxxx.png,1,"[4, 10, 10, 10, 10]"
28022,data/newdata/train/image23780_18xxx.png,2,"[1, 8, 10, 10, 10]"
28023,data/newdata/train/image29303_20xxx.png,2,"[2, 0, 10, 10, 10]"
28024,data/newdata/train/image10469_164xx.png,3,"[1, 6, 4, 10, 10]"
28025,data/newdata/train/image15410_94xxx.png,2,"[9, 4, 10, 10, 10]"
28026,data/newdata/train/image17713_93xxx.png,2,"[9, 3, 10, 10, 10]"
28027,data/newdata/train/image20593_92xxx.png,2,"[9, 2, 10, 10, 10]"
28028,data/newdata/train/image26454_37xxx.png,2,"[3, 7, 10, 10, 10]"
28029,data/newdata/train/image25715_36xxx.png,2,"[3, 6, 10, 10, 10]"
28030,data/newdata/train/image13302_148xx.png,3,"[1, 4, 8, 10, 10]"
28031,data/newdata/train/image7286_167xx.png,3,"[1, 6, 7, 10, 10]"
28032,data/newdata/train/image21168_26xxx.png,2,"[2, 6, 10, 10, 10]"
28033,data/newdata/train/image25425_260xx.png,3,"[2, 6, 0, 10, 10]"
28034,data/newdata/train/image13640_9xxxx.png,1,"[9, 10, 10, 10, 10]"
28035,data/newdata/train/image8540_1xxxx.png,1,"[1, 10, 10, 10, 10]"
28036,data/newdata/train/image1329_26xxx.png,2,"[2, 6, 10, 10, 10]"
28037,data/newdata/train/image22181_1xxxx.png,1,"[1, 10, 10, 10, 10]"
28038,data/newdata/train/image18551_3xxxx.png,1,"[3, 10, 10, 10, 10]"
28039,data/newdata/train/image5194_14xxx.png,2,"[1, 4, 10, 10, 10]"
28040,data/newdata/train/image3163_12xxx.png,2,"[1, 2, 10, 10, 10]"
28041,data/newdata/train/image26631_10xxx.png,2,"[1, 0, 10, 10, 10]"
28042,data/newdata/train/image19466_23xxx.png,2,"[2, 3, 10, 10, 10]"
28043,data/newdata/train/image18621_54xxx.png,2,"[5, 4, 10, 10, 10]"
28044,data/newdata/train/image3679_1xxxx.png,1,"[1, 10, 10, 10, 10]"
28045,data/newdata/train/image17773_326xx.png,3,"[3, 2, 6, 10, 10]"
28046,data/newdata/train/image10913_51xxx.png,2,"[5, 1, 10, 10, 10]"
28047,data/newdata/train/image26196_71xxx.png,2,"[7, 1, 10, 10, 10]"
28048,data/newdata/train/image24445_67xxx.png,2,"[6, 7, 10, 10, 10]"
28049,data/newdata/train/image2854_33xxx.png,2,"[3, 3, 10, 10, 10]"
28050,data/newdata/train/image2306_126xx.png,3,"[1, 2, 6, 10, 10]"
28051,data/newdata/train/image6296_244xx.png,3,"[2, 4, 4, 10, 10]"
28052,data/newdata/train/image27544_15xxx.png,2,"[1, 5, 10, 10, 10]"
28053,data/newdata/train/image14994_21xxx.png,2,"[2, 1, 10, 10, 10]"
28054,data/newdata/train/image13514_195xx.png,3,"[1, 9, 5, 10, 10]"
28055,data/newdata/train/image24086_52xxx.png,2,"[5, 2, 10, 10, 10]"
28056,data/newdata/train/image22214_55xxx.png,2,"[5, 5, 10, 10, 10]"
28057,data/newdata/train/image8528_20xxx.png,2,"[2, 0, 10, 10, 10]"
28058,data/newdata/train/image28868_3201x.png,4,"[3, 2, 0, 1, 10]"
28059,data/newdata/train/image9306_1146x.png,4,"[1, 1, 4, 6, 10]"
28060,data/newdata/train/image26588_120xx.png,3,"[1, 2, 0, 10, 10]"
28061,data/newdata/train/image58_28xxx.png,2,"[2, 8, 10, 10, 10]"
28062,data/newdata/train/image16295_3xxxx.png,1,"[3, 10, 10, 10, 10]"
28063,data/newdata/train/image21186_89xxx.png,2,"[8, 9, 10, 10, 10]"
28064,data/newdata/train/image22023_3xxxx.png,1,"[3, 10, 10, 10, 10]"
28065,data/newdata/train/image4384_39xxx.png,2,"[3, 9, 10, 10, 10]"
28066,data/newdata/train/image24461_463xx.png,3,"[4, 6, 3, 10, 10]"
28067,data/newdata/train/image5201_29xxx.png,2,"[2, 9, 10, 10, 10]"
28068,data/newdata/train/image18148_396xx.png,3,"[3, 9, 6, 10, 10]"
28069,data/newdata/train/image4894_141xx.png,3,"[1, 4, 1, 10, 10]"
28070,data/newdata/train/image23655_1627x.png,4,"[1, 6, 2, 7, 10]"
28071,data/newdata/train/image14877_54xxx.png,2,"[5, 4, 10, 10, 10]"
28072,data/newdata/train/image26014_46xxx.png,2,"[4, 6, 10, 10, 10]"
28073,data/newdata/train/image5122_4xxxx.png,1,"[4, 10, 10, 10, 10]"
28074,data/newdata/train/image3174_2xxxx.png,1,"[2, 10, 10, 10, 10]"
28075,data/newdata/train/image26308_11xxx.png,2,"[1, 1, 10, 10, 10]"
28076,data/newdata/train/image10709_24xxx.png,2,"[2, 4, 10, 10, 10]"
28077,data/newdata/train/image23152_7xxxx.png,1,"[7, 10, 10, 10, 10]"
28078,data/newdata/train/image4956_19xxx.png,2,"[1, 9, 10, 10, 10]"
28079,data/newdata/train/image15911_75xxx.png,2,"[7, 5, 10, 10, 10]"
28080,data/newdata/train/image26653_10xxx.png,2,"[1, 0, 10, 10, 10]"
28081,data/newdata/train/image14203_136xx.png,3,"[1, 3, 6, 10, 10]"
28082,data/newdata/train/image27161_18xxx.png,2,"[1, 8, 10, 10, 10]"
28083,data/newdata/train/image15067_37xxx.png,2,"[3, 7, 10, 10, 10]"
28084,data/newdata/train/image12025_11xxx.png,2,"[1, 1, 10, 10, 10]"
28085,data/newdata/train/image23112_47xxx.png,2,"[4, 7, 10, 10, 10]"
28086,data/newdata/train/image2366_32xxx.png,2,"[3, 2, 10, 10, 10]"
28087,data/newdata/train/image5615_12xxx.png,2,"[1, 2, 10, 10, 10]"
28088,data/newdata/train/image16810_4xxxx.png,1,"[4, 10, 10, 10, 10]"
28089,data/newdata/train/image16523_36xxx.png,2,"[3, 6, 10, 10, 10]"
28090,data/newdata/train/image1976_339xx.png,3,"[3, 3, 9, 10, 10]"
28091,data/newdata/train/image4306_65xxx.png,2,"[6, 5, 10, 10, 10]"
28092,data/newdata/train/image8009_34xxx.png,2,"[3, 4, 10, 10, 10]"
28093,data/newdata/train/image18623_22xxx.png,2,"[2, 2, 10, 10, 10]"
28094,data/newdata/train/image18207_37xxx.png,2,"[3, 7, 10, 10, 10]"
28095,data/newdata/train/image27956_329xx.png,3,"[3, 2, 9, 10, 10]"
28096,data/newdata/train/image9831_1314x.png,4,"[1, 3, 1, 4, 10]"
28097,data/newdata/train/image18056_15xxx.png,2,"[1, 5, 10, 10, 10]"
28098,data/newdata/train/image20711_20xxx.png,2,"[2, 0, 10, 10, 10]"
28099,data/newdata/train/image4318_151xx.png,3,"[1, 5, 1, 10, 10]"
28100,data/newdata/train/image7323_279xx.png,3,"[2, 7, 9, 10, 10]"
28101,data/newdata/train/image24761_4xxxx.png,1,"[4, 10, 10, 10, 10]"
28102,data/newdata/train/image4132_37xxx.png,2,"[3, 7, 10, 10, 10]"
28103,data/newdata/train/image12216_50xxx.png,2,"[5, 0, 10, 10, 10]"
28104,data/newdata/train/image15315_28xxx.png,2,"[2, 8, 10, 10, 10]"
28105,data/newdata/train/image11162_16xxx.png,2,"[1, 6, 10, 10, 10]"
28106,data/newdata/train/image9888_671xx.png,3,"[6, 7, 1, 10, 10]"
28107,data/newdata/train/image12049_3xxxx.png,1,"[3, 10, 10, 10, 10]"
28108,data/newdata/train/image28096_265xx.png,3,"[2, 6, 5, 10, 10]"
28109,data/newdata/train/image26208_63xxx.png,2,"[6, 3, 10, 10, 10]"
28110,data/newdata/train/image16445_28xxx.png,2,"[2, 8, 10, 10, 10]"
28111,data/newdata/train/image28362_84xxx.png,2,"[8, 4, 10, 10, 10]"
28112,data/newdata/train/image18809_67xxx.png,2,"[6, 7, 10, 10, 10]"
28113,data/newdata/train/image11950_53xxx.png,2,"[5, 3, 10, 10, 10]"
28114,data/newdata/train/image7761_2xxxx.png,1,"[2, 10, 10, 10, 10]"
28115,data/newdata/train/image16466_10xxx.png,2,"[1, 0, 10, 10, 10]"
28116,data/newdata/train/image7751_44xxx.png,2,"[4, 4, 10, 10, 10]"
28117,data/newdata/train/image195_29xxx.png,2,"[2, 9, 10, 10, 10]"
28118,data/newdata/train/image29309_2xxxx.png,1,"[2, 10, 10, 10, 10]"
28119,data/newdata/train/image26183_17xxx.png,2,"[1, 7, 10, 10, 10]"
28120,data/newdata/train/image10599_2xxxx.png,1,"[2, 10, 10, 10, 10]"
28121,data/newdata/train/image121_280xx.png,3,"[2, 8, 0, 10, 10]"
28122,data/newdata/train/image4155_8xxxx.png,1,"[8, 10, 10, 10, 10]"
28123,data/newdata/train/image12127_68xxx.png,2,"[6, 8, 10, 10, 10]"
28124,data/newdata/train/image7799_24xxx.png,2,"[2, 4, 10, 10, 10]"
28125,data/newdata/train/image14354_31xxx.png,2,"[3, 1, 10, 10, 10]"
28126,data/newdata/train/image1501_33xxx.png,2,"[3, 3, 10, 10, 10]"
28127,data/newdata/train/image12336_2xxxx.png,1,"[2, 10, 10, 10, 10]"
28128,data/newdata/train/image10975_90xxx.png,2,"[9, 0, 10, 10, 10]"
28129,data/newdata/train/image13520_116xx.png,3,"[1, 1, 6, 10, 10]"
28130,data/newdata/train/image17330_4xxxx.png,1,"[4, 10, 10, 10, 10]"
28131,data/newdata/train/image10259_7xxxx.png,1,"[7, 10, 10, 10, 10]"
28132,data/newdata/train/image12314_195xx.png,3,"[1, 9, 5, 10, 10]"
28133,data/newdata/train/image24574_29xxx.png,2,"[2, 9, 10, 10, 10]"
28134,data/newdata/train/image13231_5xxxx.png,1,"[5, 10, 10, 10, 10]"
28135,data/newdata/train/image11253_18xxx.png,2,"[1, 8, 10, 10, 10]"
28136,data/newdata/train/image14754_46xxx.png,2,"[4, 6, 10, 10, 10]"
28137,data/newdata/train/image14585_132xx.png,3,"[1, 3, 2, 10, 10]"
28138,data/newdata/train/image23513_6xxxx.png,1,"[6, 10, 10, 10, 10]"
28139,data/newdata/train/image27266_75xxx.png,2,"[7, 5, 10, 10, 10]"
28140,data/newdata/train/image9283_4xxxx.png,1,"[4, 10, 10, 10, 10]"
28141,data/newdata/train/image735_3xxxx.png,1,"[3, 10, 10, 10, 10]"
28142,data/newdata/train/image2001_162xx.png,3,"[1, 6, 2, 10, 10]"
28143,data/newdata/train/image2258_507xx.png,3,"[5, 0, 7, 10, 10]"
28144,data/newdata/train/image20052_118xx.png,3,"[1, 1, 8, 10, 10]"
28145,data/newdata/train/image6074_82xxx.png,2,"[8, 2, 10, 10, 10]"
28146,data/newdata/train/image21289_36xxx.png,2,"[3, 6, 10, 10, 10]"
28147,data/newdata/train/image20865_60xxx.png,2,"[6, 0, 10, 10, 10]"
28148,data/newdata/train/image9489_12xxx.png,2,"[1, 2, 10, 10, 10]"
28149,data/newdata/train/image21129_10xxx.png,2,"[1, 0, 10, 10, 10]"
28150,data/newdata/train/image18098_42xxx.png,2,"[4, 2, 10, 10, 10]"
28151,data/newdata/train/image21212_7xxxx.png,1,"[7, 10, 10, 10, 10]"
28152,data/newdata/train/image19931_50xxx.png,2,"[5, 0, 10, 10, 10]"
28153,data/newdata/train/image11616_268xx.png,3,"[2, 6, 8, 10, 10]"
28154,data/newdata/train/image10840_27xxx.png,2,"[2, 7, 10, 10, 10]"
28155,data/newdata/train/image18461_520xx.png,3,"[5, 2, 0, 10, 10]"
28156,data/newdata/train/image15311_41xxx.png,2,"[4, 1, 10, 10, 10]"
28157,data/newdata/train/image16276_295xx.png,3,"[2, 9, 5, 10, 10]"
28158,data/newdata/train/image7212_42xxx.png,2,"[4, 2, 10, 10, 10]"
28159,data/newdata/train/image24681_44xxx.png,2,"[4, 4, 10, 10, 10]"
28160,data/newdata/train/image5206_44xxx.png,2,"[4, 4, 10, 10, 10]"
28161,data/newdata/train/image9571_2319x.png,4,"[2, 3, 1, 9, 10]"
28162,data/newdata/train/image19031_54xxx.png,2,"[5, 4, 10, 10, 10]"
28163,data/newdata/train/image16322_53xxx.png,2,"[5, 3, 10, 10, 10]"
28164,data/newdata/train/image15628_15xxx.png,2,"[1, 5, 10, 10, 10]"
28165,data/newdata/train/image21330_126xx.png,3,"[1, 2, 6, 10, 10]"
28166,data/newdata/train/image20540_411xx.png,3,"[4, 1, 1, 10, 10]"
28167,data/newdata/train/image18517_41xxx.png,2,"[4, 1, 10, 10, 10]"
28168,data/newdata/train/image18462_338xx.png,3,"[3, 3, 8, 10, 10]"
28169,data/newdata/train/image18452_5xxxx.png,1,"[5, 10, 10, 10, 10]"
28170,data/newdata/train/image16668_209xx.png,3,"[2, 0, 9, 10, 10]"
28171,data/newdata/train/image3625_34xxx.png,2,"[3, 4, 10, 10, 10]"
28172,data/newdata/train/image27248_292xx.png,3,"[2, 9, 2, 10, 10]"
28173,data/newdata/train/image14789_40xxx.png,2,"[4, 0, 10, 10, 10]"
28174,data/newdata/train/image3935_7xxxx.png,1,"[7, 10, 10, 10, 10]"
28175,data/newdata/train/image5893_6xxxx.png,1,"[6, 10, 10, 10, 10]"
28176,data/newdata/train/image8306_23xxx.png,2,"[2, 3, 10, 10, 10]"
28177,data/newdata/train/image12928_26xxx.png,2,"[2, 6, 10, 10, 10]"
28178,data/newdata/train/image8362_15xxx.png,2,"[1, 5, 10, 10, 10]"
28179,data/newdata/train/image6410_49xxx.png,2,"[4, 9, 10, 10, 10]"
28180,data/newdata/train/image10077_440xx.png,3,"[4, 4, 0, 10, 10]"
28181,data/newdata/train/image27725_28xxx.png,2,"[2, 8, 10, 10, 10]"
28182,data/newdata/train/image13536_359xx.png,3,"[3, 5, 9, 10, 10]"
28183,data/newdata/train/image7662_2742x.png,4,"[2, 7, 4, 2, 10]"
28184,data/newdata/train/image9781_138xx.png,3,"[1, 3, 8, 10, 10]"
28185,data/newdata/train/image24893_525xx.png,3,"[5, 2, 5, 10, 10]"
28186,data/newdata/train/image21355_55xxx.png,2,"[5, 5, 10, 10, 10]"
28187,data/newdata/train/image26453_26xxx.png,2,"[2, 6, 10, 10, 10]"
28188,data/newdata/train/image18491_312xx.png,3,"[3, 1, 2, 10, 10]"
28189,data/newdata/train/image23581_16xxx.png,2,"[1, 6, 10, 10, 10]"
28190,data/newdata/train/image20945_71xxx.png,2,"[7, 1, 10, 10, 10]"
28191,data/newdata/train/image21317_205xx.png,3,"[2, 0, 5, 10, 10]"
28192,data/newdata/train/image15542_26xxx.png,2,"[2, 6, 10, 10, 10]"
28193,data/newdata/train/image4533_74xxx.png,2,"[7, 4, 10, 10, 10]"
28194,data/newdata/train/image8996_32xxx.png,2,"[3, 2, 10, 10, 10]"
28195,data/newdata/train/image15547_19xxx.png,2,"[1, 9, 10, 10, 10]"
28196,data/newdata/train/image18838_59xxx.png,2,"[5, 9, 10, 10, 10]"
28197,data/newdata/train/image25902_6xxxx.png,1,"[6, 10, 10, 10, 10]"
28198,data/newdata/train/image8193_1873x.png,4,"[1, 8, 7, 3, 10]"
28199,data/newdata/train/image7338_2xxxx.png,1,"[2, 10, 10, 10, 10]"
28200,data/newdata/train/image14932_637xx.png,3,"[6, 3, 7, 10, 10]"
28201,data/newdata/train/image18189_352xx.png,3,"[3, 5, 2, 10, 10]"
28202,data/newdata/train/image6286_249xx.png,3,"[2, 4, 9, 10, 10]"
28203,data/newdata/train/image23765_4xxxx.png,1,"[4, 10, 10, 10, 10]"
28204,data/newdata/train/image10651_38xxx.png,2,"[3, 8, 10, 10, 10]"
28205,data/newdata/train/image8572_59xxx.png,2,"[5, 9, 10, 10, 10]"
28206,data/newdata/train/image9183_31xxx.png,2,"[3, 1, 10, 10, 10]"
28207,data/newdata/train/image12697_1xxxx.png,1,"[1, 10, 10, 10, 10]"
28208,data/newdata/train/image2042_151xx.png,3,"[1, 5, 1, 10, 10]"
28209,data/newdata/train/image13740_3xxxx.png,1,"[3, 10, 10, 10, 10]"
28210,data/newdata/train/image27957_19xxx.png,2,"[1, 9, 10, 10, 10]"
28211,data/newdata/train/image11630_25xxx.png,2,"[2, 5, 10, 10, 10]"
28212,data/newdata/train/image10286_293xx.png,3,"[2, 9, 3, 10, 10]"
28213,data/newdata/train/image25378_32xxx.png,2,"[3, 2, 10, 10, 10]"
28214,data/newdata/train/image25602_480xx.png,3,"[4, 8, 0, 10, 10]"
28215,data/newdata/train/image18541_812xx.png,3,"[8, 1, 2, 10, 10]"
28216,data/newdata/train/image21617_7xxxx.png,1,"[7, 10, 10, 10, 10]"
28217,data/newdata/train/image20440_2671x.png,4,"[2, 6, 7, 1, 10]"
28218,data/newdata/train/image1287_122xx.png,3,"[1, 2, 2, 10, 10]"
28219,data/newdata/train/image26409_424xx.png,3,"[4, 2, 4, 10, 10]"
28220,data/newdata/train/image28981_20xxx.png,2,"[2, 0, 10, 10, 10]"
28221,data/newdata/train/image16133_108xx.png,3,"[1, 0, 8, 10, 10]"
28222,data/newdata/train/image20228_4xxxx.png,1,"[4, 10, 10, 10, 10]"
28223,data/newdata/train/image27535_362xx.png,3,"[3, 6, 2, 10, 10]"
28224,data/newdata/train/image7532_11xxx.png,2,"[1, 1, 10, 10, 10]"
28225,data/newdata/train/image9805_11xxx.png,2,"[1, 1, 10, 10, 10]"
28226,data/newdata/train/image12852_200xx.png,3,"[2, 0, 0, 10, 10]"
28227,data/newdata/train/image12356_32xxx.png,2,"[3, 2, 10, 10, 10]"
28228,data/newdata/train/image228_50xxx.png,2,"[5, 0, 10, 10, 10]"
28229,data/newdata/train/image9976_37xxx.png,2,"[3, 7, 10, 10, 10]"
28230,data/newdata/train/image6756_1xxxx.png,1,"[1, 10, 10, 10, 10]"
28231,data/newdata/train/image17528_421xx.png,3,"[4, 2, 1, 10, 10]"
28232,data/newdata/train/image27163_40xxx.png,2,"[4, 0, 10, 10, 10]"
28233,data/newdata/train/image9437_318xx.png,3,"[3, 1, 8, 10, 10]"
28234,data/newdata/train/image15369_3xxxx.png,1,"[3, 10, 10, 10, 10]"
